OBJECTID,Route,Signing,Qualifier,Ramp,ID,County Order,Factor Group,Station Start,Station End,HPMS Sample ID,Bridge ID,Railroad Crossing,NHS,Roadway Name,Roadway Number,Speed,Oneway,Region County Station,Station ID,Route ID,From Measure,To Measure,COUNT_STATS_ID,County FIPS,Station Number,Continuous Count Site ID,Functional Class,Federal Direction,Full Count,Oneway Flag,Calculation Year,AE_Flag,AADT,DHV,DDHV,Single Unit AADT,Combination Unit AADT,Most Recent Count Year,Most Recent AADT,K-Factor,D-Factor,2nd Most Recent Count Year,2nd Most Recent AADT,3rd Most Recent Count Year,3rd Most Recent AADT,4th Most Recent Count Year,4th Most Recent AADT,Class Count Year,Class F3 - F13 %,Truck or Heavy Vehicle %,Single Unit Truck or Bus %,Combination Truck %,Motorcycle %,Passenger Vehicle %,Light Duty Truck %,Bus %,Single Unit Truck %,Axle Factor,Single Unit Peak %,CU_Peak,Class Group Year,Speed Count Year,Speed Limit,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55 mph,Vehicles Exceeding 65 mph,Average K-Factor,Average D-Factor,NYS Direction Code,Truck AADT,Symbolized Truck Percentage AADT,Truck AADT Type (Actual vs. Estimated),Truck Percent Source Field Name,Region Name,Region Number,County Number,Morning Highest Value,Afternoon Highest Value,Evening Highest Value
43335, , ,0,0I787011105A,272816,1,30,I-787 NB (OFF),NY913T MENANDS CONN WB, ,1092389, ,Y,I787 Exit 6 Alb, ,0,Y,113302,113302,272816011,0,0.55,39234178,1,3302,,11,Combined Total,Y,Y,2019,F,2967,417,417,97,161,2018,2925,14,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,258,9,Estimated,,,,,449,189,205
43344, , ,0,0I787011106B,272821,1,30,NY378 MENANDS RD WB,I-787 NB (ON), ,106285A, ,Y,I787 Exit 7 Alb, ,0,Y,113308,113308,272821011,0,0.48,39228503,1,3308,,11,Combined Total,Y,Y,2019,A,5410,451,451,176,294,2019,5410,8,100,2016,5735,2010,4829,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,470,9,Estimated,,,,,376,425,487
43346, , ,1, ,104355,1,30,N PEARL ST,MANNING BLVD N, , , , ,LARK DR, ,30, ,112035,112035,104355011,0,0.65,39233447,1,2035,,17,Combined Total,Y,,2019,F,1394,173,117,55,11,2018,1398,12,68,2014,1307,2011,1105,2006,1254,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,66,5,Estimated,,,,,187,112,174
43365, ,5,1, ,100915,1,30,ALBANY C/L,RUSSELL RD, , , , ,EVERETT RD,CR155,40, ,112032,112032,100915011,0,0.62,39241780,1,2032,,16,Combined Total,Y,,2019,F,11046,981,498,286,46,2018,11066,9,51,2014,10920,2011,10773,2008,9748,2018,15,3,3,0,0,85,12,0,2,1,0,0,2019,2018,40,34,35,40,0,0,13.07251072,59.18663025,0,332,3,Actual,,,,,956,903,1060
43371, , ,0,NY085011103A,272911,1,30,HARRIMAN CAMPUS OUTER LOOP,NY 85 NB (ON), ,1060350, ,Y,NY85 Exit Washi, ,0,Y,113332,113332,272911011,0,0.19,39174116,1,3332,,14,Combined Total,Y,Y,2019,A,2370,440,440,56,2,2019,2370,19,100,2013,2061,2010,2034,,,2019,13,2,2,0,0,87,10,0,2,1,0,0,2019,2019,35,45,46,51,4,0,13.07251072,59.18663025,0,58,2,Actual,,,,,202,131,490
43379, , ,0,0I090011107B,272728,1,30,DIVERGE RAMPS TO I-90,MRGE US 9 RMPS TO I-90 EB, ,109254B, ,Y,I90 Exit 6 Alba, ,0,Y,113229,113229,272728011,0.28,0.54,39258103,1,3229,,11,Combined Total,Y,Y,2019,F,5777,488,488,188,313,2018,5694,8,100,2010,5047,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,501,9,Estimated,,,,,235,363,442
43382, , ,1, ,104074,1,30,WESTERN AVE,WASHINGTON AVE, , , , ,BREVATOR ST, ,30, ,112029,112029,104074011,0,0.58,39173462,1,2029,,16,Combined Total,Y,,2019,A,6012,518,307,215,42,2019,6012,9,59,2011,5511,2006,4196,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,257,4,Estimated,,,,,542,417,576
43388, , ,0,0I090011108B,272732,1,30,DIVERGE TO I90 EB&WB,MERGE WITH I787 SB OFF, , , ,Y,I90 at I787 Alb, ,0,Y,113252,113252,272732011,0.66,0.78,39224567,1,3252,,11,Combined Total,Y,Y,2019,F,7981,1149,1149,435,219,2017,7756,14,100,,,,,,,2017,23,8,5,3,0,77,15,2,4,1,0,0,2019,2017,35,31,37,43,0,0,13.07251072,59.18663025,0,654,8,Actual,,,,,376,392,673
43410, , ,0,NY085011101B,272906,1,30,NY 85 SB (OFF),KRUMKILL RD, , , ,Y,NY85 @ Krumkill, ,0,Y,113327,113327,272906011,0,0.3,39252767,1,3327,,14,Combined Total,Y,Y,2019,A,9252,850,850,272,14,2019,9252,9,100,2013,10074,2010,9444,,,2019,16,3,3,0,0,83,13,0,3,1,0,0,2019,2019,35,47,49,55,14,1,13.07251072,59.18663025,0,286,3,Actual,,,,,765,540,946
43416, , ,0,0I090011106B,272724,1,30,I-90 WB (OFF),CORPORATE WOODS BLVD, , , ,Y,I90 Exit 5A Alb, ,0,Y,113219,113219,272724011,0,0.6,39166123,1,3219,,11,Combined Total,Y,Y,2019,F,1997,503,503,33,1,2017,1941,25,100,2012,3498,,,,,2017,16,2,2,0,0,84,14,0,1,1,0,0,2019,2017,35,51,52,58,27,2,13.07251072,59.18663025,0,34,2,Actual,,,,,535,123,96
43419, , ,0,0I090011108B,272732,1,30,I-787 NB (OFF),DIVERGE TO I90 EB&WB, , , ,Y,I90 at I787 Alb, ,0,Y,113911,113911,272732011,0,0.66,39106123,1,3911,,11,Combined Total,Y,Y,2019,F,27901,3111,3111,1242,483,2017,27114,11,100,,,,,,,2017,20,6,4,2,0,80,14,1,3,1,0,0,2019,2017,55,59,61,68,82,24,13.07251072,59.18663025,0,1725,6,Actual,,,,,1379,1325,1906
43425, , ,1, ,104483,1,30,MADISON AVE,CENTRAL AVE, , , , ,ONTARIO ST, ,30,Y,112025,112025,104483011,0.63,1.19,39237841,1,2025,,17,Combined Total,Y,Y,2019,A,2913,242,242,62,0,2019,2913,8,100,2015,3934,2011,3499,,,2019,10,2,2,0,1,89,8,0,2,1,0,0,2019,2019,30,22,24,29,0,0,13.07251072,59.18663025,0,62,2,Actual,,,,,166,202,264
43446, , ,1, ,104401,1,30,LIVINGSTON AVE,LARK DR, , , , ,MANNING BLVD, ,30, ,112023,112023,104401011,0,0.46,39240259,1,2023,,16,Combined Total,Y,,2019,A,1456,150,90,74,0,2019,1456,10,60,2015,1329,2011,1807,2006,1885,2015,15,5,5,0,0,85,9,1,4,1,1,0,2019,2015,30,28,30,35,0,0,13.07251072,59.18663025,0,74,5,Actual,,,,,146,100,164
43448, , ,0,0I090011105A,272974,1,30,I-90 EB (OFF),EVERETT RD, , , ,Y,I90 Exit 5 Alba, ,0,Y,113213,113213,272974011,0,0.32,39223674,1,3213,,11,Combined Total,Y,Y,2019,F,9501,836,836,443,164,2017,9233,9,100,2012,9648,,,,,2017,21,6,5,2,0,79,14,1,3,1,0,0,2019,2017,35,43,45,51,3,0,13.07251072,59.18663025,0,607,6,Actual,,,,,894,656,770
43449, , ,0,0I090011107D,272730,1,30,MERGE US 9 RAMPS TO I-90 WB,I-90 WB (ON), , , ,Y,I90 Exit 6 Alba, ,0,Y,113906,113906,272730011,0.7,0.98,39232410,1,3906,,11,Combined Total,Y,Y,2019,F,8772,973,973,286,476,2018,8646,11,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,762,9,Estimated,,,,,466,504,739
43454, , ,0,0I787011106E,272824,1,30,NY378 MENANDS RD EB,I-787 NB (ON), , , ,Y,I787 Exit 7 Alb, ,0,Y,113311,113311,272824011,0,0.34,39182719,1,3311,,11,Combined Total,Y,Y,2019,F,2102,254,254,68,114,2018,2072,12,100,2017,2124,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,182,9,Estimated,,,,,182,127,274
43463, , ,1, ,103887,1,30,BROADWAY,VAN RENSSELAER BLVD, , , , ,WARDS LA, ,30, ,112021,112021,103887011,0,0.56,39255610,1,2021,,17,Combined Total,Y,,2019,A,3784,445,283,150,30,2019,3784,12,63,2016,3657,2010,4105,2006,3938,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,180,5,Estimated,,,,,419,237,460
43467, , ,0,0I090011102A,272711,1,30,I-90 EB (OFF),DIVERGE WASHINGTON AVE RAMPS, , , ,Y,I90 Exit 2 Alba, ,0,Y,113193,113193,272711011,0,0.36,39117983,1,3193,,11,Combined Total,Y,Y,2019,F,6499,751,751,212,353,2017,6316,12,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,565,9,Estimated,,,,,776,443,373
43469, , ,1, ,104542,1,30,NYS THRUWAY BR,NO CITY LINE, , , , ,RAPP RD, ,30, ,112020,112020,104542011,0.53,1.09,39230014,1,2020,,17,Combined Total,Y,,2019,F,4254,450,267,119,6,2018,4266,11,59,2014,4361,2011,4750,2006,4706,2018,16,3,3,0,0,84,13,0,2,1,0,0,2019,2018,30,32,33,38,0,0,13.07251072,59.18663025,0,125,3,Actual,,,,,223,300,316
43472, , ,0,0I090011103D,272972,1,30,I-90 WB (OFF),HARRIMAN CAMPUS ACC RD, ,1034489, ,Y,I90 Exit 3 Alba, ,0,Y,113202,113202,272972011,0,0.5,39104701,1,3202,,11,Combined Total,Y,Y,2019,F,1625,318,318,53,88,2018,1602,20,100,2011,1362,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,141,9,Estimated,,,,,341,90,98
43478, , ,0,US020011101A,272929,1,30,US 20 EB,NY910F NORTHWAY NB (ON), ,1073120, ,Y,US 20 at Fuller, ,0,Y,113342,113342,272929011,0,0.48,39191925,1,3342,,14,Combined Total,Y,Y,2019,F,11191,1030,1030,422,156,2018,11254,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,578,5,Estimated,,,,,1128,694,882
43479, , ,0,0I787011105D,272819,1,30,NY913T MENANDS CONN EB,I-787 NB (ON), ,1092389, ,Y,I787 Exit 6 Alb, ,0,Y,113305,113305,272819011,0,0.78,39221543,1,3305,,11,Combined Total,Y,Y,2019,F,3530,651,651,115,192,2018,3479,18,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,307,9,Estimated,,,,,162,203,701
43482, , ,1, ,104542,1,30,NYS THRUWAY BR,NO CITY LINE, , , , ,RAPP RD, ,30, ,112020,112020,103204011,0,0.08,39230014,1,2020,,17,Combined Total,Y,,2019,F,4254,450,267,119,6,2018,4266,11,59,2014,4361,2011,4750,2006,4706,2018,16,3,3,0,0,84,13,0,2,1,0,0,2019,2018,30,32,33,38,0,0,13.07251072,59.18663025,0,125,3,Actual,,,,,223,300,316
43490, , ,1, ,103204,1,30,ALBANY CL,COLONIE VL, , , , ,RAPP RD, ,30, ,112020,112020,104542011,0.53,1.09,39230014,1,2020,,17,Combined Total,Y,,2019,F,4254,450,267,119,6,2018,4266,11,59,2014,4361,2011,4750,2006,4706,2018,16,3,3,0,0,84,13,0,2,1,0,0,2019,2018,30,32,33,38,0,0,13.07251072,59.18663025,0,125,3,Actual,,,,,223,300,316
43493, , ,0,0I087011104E,272536,1,30,NY 910F NORTHWAY NB OFF,I-90 WB ON, ,1033102, ,Y,I87 Exit 24 Alb, ,0,Y,113045,113045,272536011,0,0.4,39187765,1,3045,,11,Combined Total,Y,Y,2019,F,4131,471,471,134,224,2017,4014,11,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,358,9,Estimated,,,,,243,251,466
43497, , ,1, ,103204,1,30,ALBANY CL,COLONIE VL, , , , ,RAPP RD, ,30, ,112020,112020,103204011,0,0.08,39230014,1,2020,,17,Combined Total,Y,,2019,F,4254,450,267,119,6,2018,4266,11,59,2014,4361,2011,4750,2006,4706,2018,16,3,3,0,0,84,13,0,2,1,0,0,2019,2018,30,32,33,38,0,0,13.07251072,59.18663025,0,125,3,Actual,,,,,223,300,316
43499, , ,0,0I087011104A,272532,1,30,NY 910F NORTHWAY NB OFF,MRG RMP I-90 EB ON, , , ,Y,I87 Exit 24 Alb, ,0,Y,113044,113044,272532011,0,0.27,39254694,1,3044,,11,Combined Total,Y,Y,2019,F,8606,800,800,280,467,2017,8363,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,747,9,Estimated,,,,,491,470,579
43501, , ,0,NY085011102B,272909,1,30,HARRIMAN CAMPUS INNER LOOP,NY 85 SB (ON), , , ,Y,NY85 @ US 20 Ex, ,0,Y,113330,113330,272909011,0,0.24,39224542,1,3330,,14,Combined Total,Y,Y,2019,F,1564,273,273,17,0,2017,1582,17,100,2010,1756,,,,,2017,9,1,1,0,0,91,8,0,1,1,0,0,2019,2017,35,45,45,50,2,0,13.07251072,59.18663025,0,17,1,Actual,,,,,57,97,294
43508, , ,0,0I090011103B,272716,1,30,HARRIMAN CAMPUS ACC RD,MRGE RAMPS TO I-90 WB, ,1034489, ,Y,I90 Exit 3 Alba, ,0,Y,113807,113807,272716011,0,0.33,39217620,1,3807,,11,Combined Total,Y,Y,2019,F,2092,670,670,68,114,2018,2062,32,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,182,9,Estimated,,,,,55,122,719
43519, , ,0,NY085011104A,272914,1,30,NY 85 NB (OFF),LINCOLN AVE, , , ,Y,NY85 I90 Exit A, ,0,Y,113335,113335,272914011,0,0.12,39228402,1,3335,,14,Combined Total,Y,Y,2019,F,2153,215,215,81,30,2018,2165,10,100,2013,2533,2010,3863,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,111,5,Estimated,,,,,236,142,234
43524, , ,1, ,104117,1,30,WESTERN AVE,WASHINGTON AVE, , , , ,CLERMONT ST, ,30, ,112017,112017,104117011,0,0.55,39254444,1,2017,,17,Combined Total,Y,,2019,F,268,28,16,7,0,2018,269,10,57,2014,294,2011,326,2006,474,2018,20,2,2,0,0,80,17,0,2,1,0,0,2019,2018,35,22,25,29,0,0,13.07251072,59.18663025,0,7,2,Actual,,,,,14,22,26
43529, , ,0,0I090011108A,272731,1,30,DIVERGE TO I787 SB&NB,MERGE WITH I90 WB OFF, , , ,Y,I90 at I787 Alb, ,0,Y,113244,113244,272731011,0.18,0.34,39234551,1,3244,,11,Combined Total,Y,Y,2019,F,21295,2502,2502,897,268,2017,20694,12,100,,,,,,,2017,17,5,4,1,0,83,12,1,3,1,0,0,2019,2017,35,50,51,56,19,0,13.07251072,59.18663025,0,1165,5,Actual,,,,,2475,1253,1472
43537, , ,0,0I087011104F,272537,1,30,I-90 WB OFF,NY910F NORTHWAY SB ON, ,1033101, ,Y,I87 Exit 24 Alb, ,0,Y,113041,113041,272537011,0,0.47,39229304,1,3041,,11,Combined Total,Y,Y,2019,F,8634,840,840,281,469,2017,8390,10,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,750,9,Estimated,,,,,511,579,831
43547, , ,0,0I087011104B,272533,1,30,I-90 WB OFF,I-87 NORTHWAY NB ON, ,1073190, ,Y,I87 Exit 24 Alb, ,0,Y,113040,113040,272533011,0,1.13,39213267,1,3040,,11,Combined Total,Y,Y,2019,F,26859,2746,2746,874,1457,2017,26101,10,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,2331,9,Estimated,,,,,1453,1308,2091
43558, , ,0,0I090011105D,272722,1,30,EVERETT RD,I-90 WB (ON), , , ,Y,I90 Exit 5 Alba, ,0,Y,113217,113217,272722011,0,0.34,39118463,1,3217,,11,Combined Total,Y,Y,2019,F,8473,747,747,389,102,2017,8234,9,100,2012,8833,,,,,2017,18,6,5,1,1,81,12,1,3,1,0,0,2019,2017,35,31,32,35,0,0,13.07251072,59.18663025,0,491,6,Actual,,,,,561,615,799
43560, , ,0,0I090011108A,272731,1,30,I-90 EB (OFF),DIVERGE TO I787 SB&NB, , , ,Y,I90 at I787 Alb, ,0,Y,113909,113909,272731011,0,0.18,39187880,1,3909,,11,Combined Total,Y,Y,2019,F,33939,3238,3238,1105,1842,2017,32981,10,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,2947,9,Estimated,,,,,1686,1531,2026
43563, , ,0,0I090011107D,272730,1,30,DIVERGE RAMPS TO I-90,MERGE US 9 RAMPS TO I-90 WB, , , ,Y,I90 Exit 6 Alba, ,0,Y,113225,113225,272730011,0.52,0.7,39230329,1,3225,,11,Combined Total,Y,Y,2019,F,5112,578,578,166,277,2018,5039,11,100,2010,4487,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,443,9,Estimated,,,,,295,298,452
43568, , ,0,0I087011104A,272532,1,30,MRG RMP I-90 EB ON,I-90 EB ON, , , ,Y,I87 Exit 24 Alb, ,0,Y,113916,113916,272532011,0.27,0.6,39183425,1,3916,,11,Combined Total,Y,Y,2019,F,34911,3476,3476,1136,1894,2017,33926,10,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,3030,9,Estimated,,,,,2195,1563,1929
43569, , ,0,0I087011104D,272535,1,30,I-8-I-90 OLAP OFF,NY910F NORTHWAY SB, , , ,Y,I87 Exit 24 Alb, ,0,Y,113039,113039,272535011,0,0.6,39110111,1,3039,,11,Combined Total,Y,Y,2019,F,4952,577,577,161,269,2017,4812,12,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,430,9,Estimated,,,,,259,238,304
43573, , ,1, ,105037,1,30,FOURTH ST,N ARSENAL WALL, , , , ,EIGHTH AVE, ,30, ,112012,112012,105037011,0.16,0.64,39155099,1,2012,,17,Combined Total,Y,,2019,A,693,73,47,27,5,2019,693,11,64,2015,748,2013,826,2006,1027,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,32,5,Estimated,,,,,49,48,81
43586, , ,1, ,308447,1,30,BERKSHIRE BLVD,WESTERN AVE, , , , ,COLONIAL AVE, ,30, ,112010,112010,308447011,0,0.48,39151737,1,2010,,17,Combined Total,Y,,2019,F,567,53,29,8,0,2018,569,9,54,2014,605,2011,632,2006,752,2014,10,1,1,0,0,90,8,0,1,1,0,0,2019,2014,30,26,28,34,0,0,13.07251072,59.18663025,0,8,1,Actual,,,,,28,35,40
43588, , ,0,0I090011103E,272717,1,30,DIVERGE EB RAMPS,I-90 EB (ON), , , ,Y,I90 Exit 3 Alba, ,0,Y,113209,113209,272717011,0.22,0.41,39161752,1,3209,,11,Combined Total,Y,Y,2019,F,2114,412,412,69,115,2018,2084,19,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,184,9,Estimated,,,,,129,154,442
43589, , ,0,0I090011107C,272729,1,30,I-90 WB (OFF),DIVERGE RAMPS TO US9, , , ,Y,I90 Exit 6 Alba, ,0,Y,113904,113904,272729011,0,0.2,39224613,1,3904,,11,Combined Total,Y,Y,2019,F,12037,932,932,392,653,2018,11865,8,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1045,9,Estimated,,,,,736,703,840
43596, , ,0,0I787011106C,272822,1,30,I-787 SB (OFF),NY378 MENANDS RD WB, , , ,Y,I787 Exit 7 Alb, ,0,Y,113309,113309,272822011,0,0.5,39149153,1,3309,,11,Combined Total,Y,Y,2019,A,2704,316,316,88,147,2019,2704,12,100,2018,2880,2016,2947,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,235,9,Estimated,,,,,341,156,202
43598, , ,1, ,104659,1,30,LOUDONVILLE RD,LAWN AVE, , , , ,VAN RENSSELAER, ,30, ,112009,112009,104659011,0,0.44,39230935,1,2009,,17,Combined Total,Y,,2019,A,2756,317,238,133,6,2019,2756,11,75,2015,2686,2011,2009,,,2019,20,5,5,0,0,79,15,0,4,1,0,0,2019,2019,30,30,32,37,0,0,13.07251072,59.18663025,0,139,5,Actual,,,,,308,188,346
43605, , ,0,0I787011106H,272826,1,30,I-787 SB (OFF),NY378 MENANDS RD EB, , , ,Y,I787 Exit 7 Alb, ,0,Y,113314,113314,272826011,0,0.33,39250821,1,3314,,11,Combined Total,Y,Y,2019,A,5072,537,537,165,275,2019,5072,11,100,2018,4184,2017,5276,2013,5027,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,440,9,Estimated,,,,,580,317,425
43607, , ,1, ,104390,1,30,NEW KARNER RD,GATE, , , , ,MADISON AVE EXT, ,0, ,112008,112008,104390011,0,0.47,39171466,1,2008,,19,Combined Total,Y,,2019,F,2862,,,132,65,2006,2951,,,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,197,7,Estimated,,,,,,,
43616, , ,1, ,104130,1,30,WASHINGTON AVE,CENTRAL AVE, , , , ,COLVIN AVE, ,30, ,112007,112007,104130011,0,0.46,39245731,1,2007,,16,Combined Total,Y,,2019,F,12203,1201,656,436,85,2014,12314,10,55,2011,11804,2006,9826,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,521,4,Estimated,,,,,601,898,1069
43618, , ,0,0I090011102C,272713,1,30,I-90 WB (OFF),FULLER RD, , , ,Y,I90 Exit 2 Alba, ,0,Y,113200,113200,272713011,0,0.86,39259483,1,3200,,11,Combined Total,Y,Y,2019,F,11343,1049,1049,369,616,2017,11023,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,985,9,Estimated,,,,,1085,759,1082
43619, , ,0,0I087011105B,272539,1,30,NY5 CENTRAL AV WB,MERGED-RAMP TO I87 NB ON, , , ,Y,I87 Exit 2 Alba, ,0,Y,113810,113810,272539011,0,0.25,39258715,1,3810,,11,Combined Total,Y,Y,2019,F,4152,350,350,135,225,2017,4035,8,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,360,9,Estimated,,,,,218,330,374
43624, , ,0,NY085011104D,272917,1,30,WASHINGTON AVE,NY 85 SB (ON), , , ,Y,NY85 I90 Exit A, ,0,Y,113338,113338,272917011,0,0.27,39240372,1,3338,,14,Combined Total,Y,Y,2019,F,1276,132,132,48,18,2018,1283,10,100,2010,5123,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,66,5,Estimated,,,,,70,90,145
43625, , ,0,0I787011105B,272817,1,30,I-787 SB (OFF),NY913T MENANDS CONN WB, , , ,Y,I787 Exit 6 Alb, ,0,Y,113303,113303,272817011,0,0.5,39211489,1,3303,,11,Combined Total,Y,Y,2019,F,3134,599,599,102,170,2018,3089,19,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,272,9,Estimated,,,,,645,151,150
43628, , ,1, ,104382,1,30,N PEARL ST,SHAKER RD, ,1092480, , ,LOUDONVILLE RD, ,30, ,112006,112006,104382011,0.09,0.47,39178900,1,2006,,16,Combined Total,Y,,2019,F,5779,734,556,283,36,2017,5800,13,76,2011,4895,,,,,2017,20,6,5,1,0,80,15,1,4,1,0,0,2019,2017,30,34,36,41,0,0,13.07251072,59.18663025,0,319,6,Actual,,,,,604,393,751
43633, , ,0,0I090011108D,272734,1,30,DIVERGE  TO I-90 EB&WB,MERGE WITH I787 NB OFF, , , ,Y,I90 at I787 Alb, ,0,Y,113256,113256,272734011,0.5,0.6,39251958,1,3256,,11,Combined Total,Y,Y,2019,F,14847,1508,1508,456,158,2017,14428,10,100,,,,,,,2017,15,4,3,1,0,85,11,1,2,1,0,0,2019,2017,35,40,41,45,0,0,13.07251072,59.18663025,0,614,4,Actual,,,,,911,680,785
43639, , ,1, ,101104,1,30,HENRY AVE,DEAD END, , , , ,BEVERLY DR, ,0, ,115002,115002,101104011,0,0.13,39179340,1,5002,,19,Combined Total,Y,,2019,F,50,5,4,2,1,2014,51,11,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,3,7,Estimated,,,,,6,4,6
43647, , ,1, ,104357,1,30,BROADWAY,VAN RENSSELAER, , , , ,LAWN AVE, ,30, ,112004,112004,104357011,0,0.42,39235220,1,2004,,17,Combined Total,Y,,2019,A,3688,400,246,106,0,2019,3688,11,62,2015,3271,2010,3123,2006,3366,2019,12,3,3,0,0,87,10,0,3,1,0,0,2019,2019,30,28,31,37,0,0,13.07251072,59.18663025,0,106,3,Actual,,,,,267,236,437
43663, , ,0,NY085011103B,272912,1,30,WASHINGTON AVE EB,NY 85 NB (ON), , , ,Y,NY85 Exit Washi, ,0,Y,113333,113333,272912011,0,0.25,39192523,1,3333,,14,Combined Total,Y,Y,2019,A,476,113,113,17,1,2019,476,24,100,2013,828,2010,542,,,2019,22,4,4,0,0,78,18,0,4,1,1,0,2019,2019,35,30,31,34,0,0,13.07251072,59.18663025,0,18,4,Actual,,,,,12,30,126
43671, , ,0,0I090011107C,272729,1,30,DIVERGE RAMPS TO US9,MERGE I90 RAMPS TO US 9, , , ,Y,I90 Exit 6 Alba, ,0,Y,113233,113233,272729011,0.2,0.42,39237873,1,3233,,11,Combined Total,Y,Y,2019,F,6371,571,571,207,346,2018,6280,9,100,2010,6658,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,553,9,Estimated,,,,,404,355,412
43674, , ,1, ,104083,1,30,NEW SCOTLAND A,CROSSTOWN ARTE, , , , ,BUCKINGHAM DR, ,30, ,112001,112001,104083011,0,0.43,39249860,1,2001,,16,Combined Total,Y,,2019,F,7871,661,613,153,3,2018,7885,8,93,2014,7899,2011,8173,2006,7244,2014,12,2,2,0,0,88,10,0,2,1,0,0,2019,2014,30,30,32,37,0,0,13.07251072,59.18663025,0,156,2,Actual,,,,,619,485,724
43680, , ,0,0I090011103B,272716,1,30,MRGE RAMPS TO I-90 WB,I-90 WB (ON), , , ,Y,I90 Exit 3 Alba, ,0,Y,113403,113403,272716011,0.33,0.66,39182444,1,3403,,11,Combined Total,Y,Y,2019,F,6334,1273,1273,206,344,2018,6243,20,100,2013,5277,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,550,9,Estimated,,,,,313,405,1366
43686, ,5,1, ,100925,1,30,VEEDER RD,US 20, , , , ,JOHNSTON RD,CR203,30, ,112085,112085,100925011,2.47,3.62,39223048,1,2085,,17,Combined Total,Y,,2019,A,3642,403,273,124,7,2019,3642,11,68,2015,3847,2010,8353,2006,7387,2015,17,4,3,0,0,83,13,1,2,1,0,0,2019,2015,30,32,36,43,0,0,13.07251072,59.18663025,0,131,4,Actual,,,,,261,236,449
43690, , ,1, ,102986,1,30,GERTRUDE ST,N REINEMAN ST, , , , ,FLIEGEL AVE, ,0, ,115110,115110,102986011,0,0.18,39253142,1,5110,,19,Combined Total,Y,,2019,F,87,8,5,4,2,2014,88,9,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,6,7,Estimated,,,,,7,7,9
43695, , ,1, ,103110,1,30,VENEZIO AVE,DEAD END, , , , ,MALPASS RD, ,0, ,115121,115121,103110011,0,0.34,39253147,1,5121,,19,Combined Total,Y,,2019,F,117,11,5,5,3,2014,118,9,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,8,7,Estimated,,,,,8,11,12
