OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
7761,534599,53,MICHIGAN AVE,HIGH ST,NORTH ST,16,30,485 ft N of High ST         ,NB 1 Lane - 30 mph                                ,1,2015,8,11,Northbound,,25,16,13,12,10,47,149,192,155,156,160,174,180,185,196,191,193,214,144,118,84,76,66,47,2803,1.089,1,2574,214,18,10,2530,210,8,24,5,0,1,1,1,0,0,0,,2790,9,1,1,0,0,91,8,0,1,1,0,0,,,22,24,29,0,0,,5,3,,42.90159,-78.86263,184643.62289999984,4757128.6106
7762,534599,53,MICHIGAN AVE,HIGH ST,NORTH ST,16,30,485 ft N of High ST         ,SB 1 Lane - 30 mph                                ,1,2015,8,11,Southbound,,26,16,9,10,12,32,86,182,187,188,205,218,250,248,261,297,292,234,194,164,125,82,63,55,3436,1.089,1,3155,297,16,9,3016,344,17,64,5,4,2,0,0,0,0,0,,3461,13,3,3,0,0,87,10,0,2,1,0,0,,,19,22,28,0,0,,5,3,,42.90159,-78.86263,184643.62289999984,4757128.6106
7763,534599,53,MICHIGAN AVE,HIGH ST,NORTH ST,16,30,485 ft N of High ST         ,,1,2015,8,11,Combined Total,Y,51,32,22,22,22,79,235,374,342,344,365,392,430,433,457,488,485,448,338,282,209,158,129,102,6239,1.089,1,5729,488,16,19,5546,554,25,88,10,4,3,1,1,0,0,0,,6251,11,2,2,0,0,89,9,0,2,1,0,0,,,20,23,28,0,0,,5,3,,42.90159,-78.86263,184643.62289999984,4757128.6106
7764,534601,53,MICHIGAN AVE,BEST ST,EAST UTICA ST,16,30,!120ft N of Northampton ST  ,NB 1 Lane - 30 MPH                                ,1,2015,7,6,Northbound,,19,12,7,6,6,13,44,60,74,81,91,98,106,104,121,148,183,190,110,101,81,63,50,45,1813,1.083,1,1674,190,18,11,1621,122,16,33,2,0,0,0,0,0,0,0,,1805,10,3,3,0,1,90,7,1,2,1,0,0,,,27,29,34,0,0,,5,3,,42.90786,-78.86249,184687.06230000034,4757824.463300001
7765,534601,53,MICHIGAN AVE,BEST ST,EAST UTICA ST,16,30,!120ft N of Northampton ST  ,SB 1 Lane - 30 MPH                                ,1,2015,7,6,Southbound,,24,10,10,5,10,32,102,158,207,143,125,145,137,128,135,150,140,126,117,81,78,61,55,40,2219,1.083,1,2049,207,9,6,2010,138,11,41,1,1,0,0,0,0,0,0,,2208,9,2,2,0,0,91,6,0,2,1,0,0,,,26,28,34,0,0,,5,3,,42.90786,-78.86249,184687.06230000034,4757824.463300001
7766,534601,53,MICHIGAN AVE,BEST ST,EAST UTICA ST,16,30,!120ft N of Northampton ST  ,,1,2015,7,6,Combined Total,Y,43,22,17,11,16,45,146,218,281,224,216,243,243,232,256,298,323,316,227,182,159,124,105,85,4032,1.083,1,3723,323,17,17,3631,260,27,74,3,1,0,0,0,0,0,0,,4013,9,3,3,0,0,90,6,1,2,1,0,0,,,27,29,34,0,0,,5,3,,42.90786,-78.86249,184687.06230000034,4757824.463300001
7839,531331,53,WEST TUPPER ST,CAROLINA ST,ELMWOOD AVE,16,30,75 ft W of S Elmwood AVE    ,EB 1 Lane - 30 mph                                ,1,2015,8,3,Eastbound,,15,8,7,4,9,19,69,142,168,127,120,133,129,120,145,143,141,124,93,72,64,49,36,31,1968,1.089,1,1807,168,9,10,1556,355,5,39,3,0,0,0,0,0,0,0,,1968,20,2,2,0,1,79,18,0,2,1,0,0,,,15,13,22,0,0,,5,3,,42.89434,-78.87784,183364.54069999978,4756380.5831
7840,531331,53,WEST TUPPER ST,CAROLINA ST,ELMWOOD AVE,16,30,75 ft W of S Elmwood AVE    ,WB 1 Lane - 30 mph                                ,1,2015,8,3,Westbound,,9,5,2,1,2,1,6,18,36,34,36,45,43,42,43,49,62,68,33,18,18,16,12,11,610,1.089,1,560,168,9,2,514,78,0,5,1,0,0,0,0,0,0,0,,600,14,1,1,0,0,86,13,0,1,1,0,0,,,19,22,27,0,0,,5,3,,42.89434,-78.87784,183364.54069999978,4756380.5831
7841,531331,53,WEST TUPPER ST,CAROLINA ST,ELMWOOD AVE,16,30,75 ft W of S Elmwood AVE    ,,1,2015,8,3,Combined Total,Y,24,13,9,5,11,20,75,160,204,161,156,178,172,162,188,192,203,192,126,90,82,65,48,42,2578,1.089,1,2367,204,9,12,2070,433,5,44,4,0,0,0,0,0,0,0,,2568,19,2,2,0,0,81,17,0,2,1,0,0,,,16,15,24,0,0,,5,3,,42.89434,-78.87784,183364.54069999978,4756380.5831
7844,534642,53,NORTH ST,E CB RICHMOND,ELMWOOD AVE,16,30,150 ft W of Mariner ST      ,EB 1 Lane - 30 MPH                                ,1,2015,7,21,Eastbound,,54,33,17,14,22,43,112,185,270,207,187,208,196,220,213,212,214,239,204,173,163,153,113,86,3538,1.083,1,3267,270,9,28,3155,280,6,36,7,1,0,0,0,0,0,0,,3513,9,1,1,0,1,90,8,0,1,1,0,0,,,18,21,25,0,0,,5,3,,42.90227,-78.87861,183342.30810000002,4757264.2314
7845,534642,53,NORTH ST,E CB RICHMOND,ELMWOOD AVE,16,30,150 ft W of Mariner ST      ,WB 1 Lane - 30 MPH                                ,1,2015,7,21,Westbound,,58,35,20,13,13,21,37,124,175,182,166,221,221,243,249,309,377,380,248,210,204,168,144,111,3929,1.083,1,3628,380,18,58,3490,296,13,32,17,0,0,0,0,0,0,0,,3906,9,2,2,0,1,89,8,0,1,1,0,0,,,23,25,29,0,0,,5,3,,42.90227,-78.87861,183342.30810000002,4757264.2314
7846,534642,53,NORTH ST,E CB RICHMOND,ELMWOOD AVE,16,30,150 ft W of Mariner ST      ,,1,2015,7,21,Combined Total,Y,112,68,37,27,35,64,149,309,445,389,353,429,417,463,462,521,591,619,452,383,367,321,257,197,7467,1.083,1,6895,619,18,86,6645,576,19,68,24,1,0,0,0,0,0,0,,7419,9,2,2,0,1,90,8,0,1,1,0,0,,,20,23,28,0,0,,5,3,,42.90227,-78.87861,183342.30810000002,4757264.2314
7868,534726,53,RICHMOND AVE,NORTH ST,W FERRY ST,16,30,!420 ft N of Bryant ST      ,NB 1 Lane - 30 MPH                                ,1,2015,9,27,Northbound,,69,35,24,21,20,30,72,258,297,237,235,288,307,299,366,423,489,548,359,276,202,163,147,110,5275,1.064,1,4958,548,18,5,4764,365,49,68,5,0,1,0,0,0,0,0,,5257,9,2,2,0,0,91,7,1,1,1,0,0,,,29,30,35,0,0,,5,3,,42.91013,-78.88202,183104.20689999964,4758150.061000001
7869,534726,53,RICHMOND AVE,NORTH ST,W FERRY ST,16,30,!420 ft N of Bryant ST      ,SB 1 Lane - 30 MPH                                ,1,2015,9,27,Southbound,,54,24,23,17,15,42,112,422,538,297,262,270,326,305,349,392,395,386,340,273,203,180,142,91,5458,1.064,1,5130,548,18,27,4853,402,53,83,10,7,0,0,0,0,0,1,,5436,10,3,3,0,0,89,7,1,2,1,0,0,,,26,28,34,0,0,,5,3,,42.91013,-78.88202,183104.20689999964,4758150.061000001
8004,534014,53,ALLEN ST,WADSWORTH,ELMWOOD AVE,16,30,!150 ft W of Mariner ST     ,EB 1 Lane - 30 MPH                                ,1,2015,10,11,Eastbound,,70,52,40,43,36,44,119,239,325,228,211,228,244,263,263,236,252,261,224,161,148,125,73,74,3959,1.056,1,3749,325,9,14,3450,316,28,52,5,3,0,0,0,0,0,0,,3868,10,2,2,0,0,89,8,1,2,1,0,0,,,17,19,25,0,0,,5,3,,42.89947,-78.87851,183336.12079999968,4756952.8719999995
8005,534014,53,ALLEN ST,WADSWORTH,ELMWOOD AVE,16,30,!150 ft W of Mariner ST     ,WB 1 Lane - 30 MPH                                ,1,2015,10,11,Westbound,,74,57,42,31,18,10,29,128,114,126,101,125,136,126,162,148,150,185,132,116,102,82,56,76,2326,1.056,1,2203,325,9,5,2037,173,19,28,14,1,0,0,0,0,0,0,,2277,10,3,3,0,0,89,8,1,2,1,0,0,,,17,20,25,0,0,,5,3,,42.89947,-78.87851,183336.12079999968,4756952.8719999995
8006,534014,53,ALLEN ST,WADSWORTH,ELMWOOD AVE,16,30,!150 ft W of Mariner ST     ,,1,2015,10,11,Combined Total,Y,144,109,82,74,54,54,148,367,439,354,312,353,380,389,425,384,402,446,356,277,250,207,129,150,6285,1.056,1,5952,446,18,19,5487,489,47,80,19,4,0,0,0,0,0,0,,6145,10,2,2,0,0,89,8,1,2,1,0,0,,,17,19,25,0,0,,5,3,,42.89947,-78.87851,183336.12079999968,4756952.8719999995
8007,534015,53,ALLEN ST,ELMWOOD AVE,DELAWARE AVE,16,30,!115 ft W of Irving PL      ,EB 1 Lane - 30 MPH                                ,1,2015,10,11,Eastbound,,48,33,26,20,15,31,86,157,215,177,164,161,193,203,209,190,180,182,157,132,108,89,67,56,2899,1.056,1,2745,215,9,27,2586,195,23,38,2,0,1,0,0,0,0,0,,2872,9,2,2,0,1,90,7,1,1,1,0,0,,,16,17,25,0,0,,5,3,,42.89944,-78.8755,183581.74859999958,4756938.2016
8066,534015,53,ALLEN ST,ELMWOOD AVE,DELAWARE AVE,16,30,!115 ft W of Irving PL      ,WB 1 Lane - 30 MPH                                ,1,2015,10,11,Westbound,,57,49,31,20,11,9,21,67,97,95,92,132,148,134,160,184,172,184,136,120,101,82,76,70,2248,1.056,1,2129,215,9,8,2025,162,16,15,2,4,0,0,0,0,0,0,,2232,9,2,2,0,0,91,7,1,1,1,0,0,,,16,18,25,0,0,,5,3,,42.89944,-78.8755,183581.74859999958,4756938.2016
8067,534015,53,ALLEN ST,ELMWOOD AVE,DELAWARE AVE,16,30,!115 ft W of Irving PL      ,,1,2015,10,11,Combined Total,Y,105,82,57,40,26,40,107,224,312,272,256,293,341,337,369,374,352,366,293,252,209,171,143,126,5147,1.056,1,4874,374,16,35,4611,357,39,53,4,4,1,0,0,0,0,0,,5104,9,2,2,0,1,90,7,1,1,1,0,0,,,16,17,25,0,0,,5,3,,42.89944,-78.8755,183581.74859999958,4756938.2016
8068,534016,53,ALLEN ST,DELAWARE AVE,FRANKLIN ST,16,30,!90 ft E of Virginia PL     ,EB 1 Lane 0 30 MPH                                ,1,2015,10,11,Eastbound,,39,26,17,11,12,33,85,157,235,172,159,149,187,202,194,166,164,179,128,110,86,72,62,50,2695,1.056,1,2552,235,9,43,2388,168,19,19,10,0,0,0,0,0,0,0,,2647,8,2,2,0,2,90,6,1,1,1,0,0,,,15,13,23,0,0,,5,3,,42.89941,-78.87274,183806.96279999986,4756924.480599999
8069,534016,53,ALLEN ST,DELAWARE AVE,FRANKLIN ST,16,30,!90 ft E of Virginia PL     ,WB 1 Lane - 30 MPH                                ,1,2015,10,11,Westbound,,43,35,23,13,10,12,35,107,153,125,118,151,168,158,181,186,194,227,140,132,94,79,72,58,2514,1.056,1,2381,235,9,11,2259,186,14,26,6,2,0,0,0,0,0,0,,2504,9,2,2,0,0,90,7,1,1,1,0,0,,,15,14,23,0,0,,5,3,,42.89941,-78.87274,183806.96279999986,4756924.480599999
8070,534016,53,ALLEN ST,DELAWARE AVE,FRANKLIN ST,16,30,!90 ft E of Virginia PL     ,,1,2015,10,11,Combined Total,Y,82,61,40,24,22,45,120,264,388,297,277,300,355,360,375,352,358,406,268,242,180,151,134,108,5209,1.056,1,4933,406,18,54,4647,354,33,45,16,2,0,0,0,0,0,0,,5151,9,2,2,0,1,90,7,1,1,1,0,0,,,15,14,23,0,0,,5,3,,42.89941,-78.87274,183806.96279999986,4756924.480599999
8162,534072,53,BEST ST,E CB MAIN ST,MICHIGAN AVE,16,30,300ft E of Ellicott St      ,EB 1 Lane - 30 MPH                                ,1,2015,7,6,Eastbound,,25,14,13,8,16,28,90,188,242,187,192,213,241,234,274,276,295,276,182,149,114,93,69,48,3467,1.083,1,3201,295,17,4,3082,290,30,33,2,0,0,1,0,0,0,0,,3442,10,2,2,0,0,90,8,1,1,1,0,0,,,25,27,30,0,0,,5,3,,42.90396,-78.86465,184490.79090000037,4757399.4178
8163,534072,53,BEST ST,E CB MAIN ST,MICHIGAN AVE,16,30,300ft E of Ellicott St      ,WB 1 Lane - 30 MPH                                ,1,2015,7,6,Westbound,,36,23,12,11,10,19,69,184,228,230,197,214,225,228,239,287,286,302,206,174,132,107,90,52,3561,1.083,1,3288,302,18,22,3155,293,34,22,2,0,2,0,0,0,0,0,,3530,10,2,2,0,1,89,8,1,1,1,0,0,,,24,26,30,0,0,,5,3,,42.90396,-78.86465,184490.79090000037,4757399.4178
8164,534072,53,BEST ST,E CB MAIN ST,MICHIGAN AVE,16,30,300ft E of Ellicott St      ,,1,2015,7,6,Combined Total,Y,61,37,25,19,26,47,159,372,470,417,389,427,466,462,513,563,581,578,388,323,246,200,159,100,7028,1.083,1,6489,581,17,26,6237,583,64,55,4,0,2,1,0,0,0,0,,6972,10,2,2,0,0,89,8,1,1,1,0,0,,,24,26,30,0,0,,5,3,,42.90396,-78.86465,184490.79090000037,4757399.4178
8223,534073,53,BEST ST,MICHIGAN AVE,JEFFERSON AVE,16,30,90ft W of Grape ST          ,EB 1 Lane - 30 MPH                                ,1,2015,7,6,Eastbound,,36,18,17,10,16,28,78,169,232,203,206,232,267,258,322,358,368,336,226,190,158,118,84,74,4004,1.083,1,3697,368,17,19,3604,303,22,42,5,0,0,1,0,0,0,0,,3996,9,2,2,0,0,90,8,1,1,1,0,0,,,27,29,34,0,0,,5,3,,42.90379,-78.85482,185292.53330000024,4757343.672800001
8224,534073,53,BEST ST,MICHIGAN AVE,JEFFERSON AVE,16,30,90ft W of Grape ST          ,WB 1 Lane - 30 MPH                                ,1,2015,7,6,Westbound,,40,29,20,15,15,42,154,287,320,258,216,228,234,237,265,267,248,280,253,194,154,120,108,61,4045,1.083,1,3735,368,17,17,3656,298,25,31,4,2,1,1,0,0,0,0,,4035,9,2,2,0,0,91,7,1,1,1,0,0,,,27,28,34,0,0,,5,3,,42.90379,-78.85482,185292.53330000024,4757343.672800001
8225,534073,53,BEST ST,MICHIGAN AVE,JEFFERSON AVE,16,30,90ft W of Grape ST          ,,1,2015,7,6,Combined Total,Y,76,47,37,25,31,70,232,456,552,461,422,460,501,495,587,625,616,616,479,384,312,238,192,135,8049,1.083,1,7432,625,16,36,7260,601,47,73,9,2,1,2,0,0,0,0,,8031,9,2,2,0,0,90,7,1,1,1,0,0,,,27,29,34,0,0,,5,3,,42.90379,-78.85482,185292.53330000024,4757343.672800001
8226,534074,53,BEST ST,JEFFERSON AVE,WOHLERS AVE,16,30,225ft W of Timon ST         ,EB 1 Lane - 30 MPH                                ,1,2015,7,6,Eastbound,,55,30,21,14,20,37,93,204,263,259,224,260,302,320,385,446,462,439,308,254,219,168,124,102,5009,1.083,1,4625,462,17,12,4404,449,30,87,8,0,3,5,0,0,0,0,,4998,12,3,3,0,0,88,9,1,2,1,0,0,,,24,28,34,0,0,,5,3,,42.90381,-78.85112,185594.7366000004,4757332.043
8227,534074,53,BEST ST,JEFFERSON AVE,WOHLERS AVE,16,30,225ft W of Timon ST         ,WB 1 Lane - 30 MPH                                ,1,2015,7,6,Westbound,,56,43,27,18,20,59,225,349,379,314,244,254,251,284,324,318,324,342,281,228,195,153,148,92,4928,1.083,1,4550,462,17,13,4447,393,13,36,10,3,2,4,0,0,0,0,,4921,9,1,1,0,0,90,8,0,1,1,0,0,,,23,26,31,0,0,,5,3,,42.90381,-78.85112,185594.7366000004,4757332.043
8228,534074,53,BEST ST,JEFFERSON AVE,WOHLERS AVE,16,30,225ft W of Timon ST         ,,1,2015,7,6,Combined Total,Y,111,73,48,32,40,96,318,553,642,573,468,514,553,604,709,764,786,781,589,482,414,321,272,194,9937,1.083,1,9175,786,17,25,8851,842,43,123,18,3,5,9,0,0,0,0,,9919,11,2,2,0,0,89,8,0,1,1,0,0,,,24,27,33,0,0,,5,3,,42.90381,-78.85112,185594.7366000004,4757332.043
8229,534075,53,BEST ST,FILLMORE AVE,GENESEE ST,16,30,420 ft E of Fillmore AVE    ,EB 1 Lane - 30 mph                                ,1,2015,8,11,Eastbound,,70,46,31,14,20,35,114,164,192,178,202,245,267,267,274,316,316,350,249,226,216,166,142,120,4220,1.089,1,3875,350,18,10,3577,399,30,101,24,11,8,13,8,0,0,1,,4182,14,5,4,1,0,86,10,1,3,1,0,0,,,28,30,35,0,0,,5,3,,42.90364,-78.83772,186687.97059999965,4757263.110099999
8230,534075,53,BEST ST,FILLMORE AVE,GENESEE ST,16,30,420 ft E of Fillmore AVE    ,WB 1 Lane - 30 mph                                ,1,2015,8,11,Westbound,,54,38,32,24,20,46,111,202,258,224,190,230,216,252,264,278,274,256,230,193,182,170,150,102,3996,1.089,1,3669,350,18,3,3477,380,27,38,23,0,0,24,9,0,0,0,,3981,13,3,2,1,0,87,10,1,2,1,0,0,,,24,27,31,0,0,,5,3,,42.90364,-78.83772,186687.97059999965,4757263.110099999
8231,534075,53,BEST ST,FILLMORE AVE,GENESEE ST,16,30,420 ft E of Fillmore AVE    ,,1,2015,8,11,Combined Total,Y,124,84,63,38,40,81,225,366,450,402,392,475,483,519,538,594,590,606,479,419,398,336,292,222,8216,1.089,1,7544,606,18,13,7054,779,57,139,47,11,8,37,17,0,0,1,,8163,13,4,3,1,0,86,10,1,2,1,0,0,,,26,28,34,0,0,,5,3,,42.90364,-78.83772,186687.97059999965,4757263.110099999
8244,534115,53,BRYANT ST,NY384 DELAWARE,ELMWOOD AVE,17,30,!300 ft E of Oakland PL     ,EB 1 Lane - 30 MPH                                ,1,2015,7,21,Eastbound,,23,14,10,11,12,16,51,100,110,92,97,108,123,123,125,130,128,107,93,80,78,62,62,39,1794,1.083,1,1657,130,16,30,1613,121,6,20,1,0,0,0,0,0,0,0,,1791,8,2,2,0,2,90,7,0,1,1,0,0,,,20,23,29,0,0,,5,3,,42.90889,-78.87387,183763.2302000001,4757981.6313000005
8245,534115,53,BRYANT ST,NY384 DELAWARE,ELMWOOD AVE,17,30,!300 ft E of Oakland PL     ,WB 1 Lane - 30 MPH                                ,1,2015,7,21,Westbound,,26,14,10,7,7,25,52,98,120,134,122,135,158,133,136,130,145,139,133,93,85,75,67,52,2096,1.083,1,1935,158,13,9,1665,354,9,35,2,0,0,0,0,0,0,0,,2074,19,2,2,0,0,80,17,0,2,1,0,0,,,22,25,32,0,0,,5,3,,42.90889,-78.87387,183763.2302000001,4757981.6313000005
8246,534115,53,BRYANT ST,NY384 DELAWARE,ELMWOOD AVE,17,30,!300 ft E of Oakland PL     ,,1,2015,7,21,Combined Total,Y,49,28,20,18,19,41,103,198,230,226,219,243,281,256,261,260,273,246,226,173,163,137,129,91,3890,1.083,1,3592,281,13,39,3278,475,15,55,3,0,0,0,0,0,0,0,,3865,14,2,2,0,1,85,12,0,2,1,0,0,,,21,24,30,0,0,,5,3,,42.90889,-78.87387,183763.2302000001,4757981.6313000005
8247,534116,53,BRYANT ST,NY5 MAIN ST,NY384 DELAWARE,17,30,300 ft W of Linwood AVE     ,EB 1 Lane - 30 MPH                                ,1,2015,9,27,Eastbound,,11,7,5,2,6,13,43,80,104,103,91,91,100,97,100,112,117,118,77,52,37,37,29,23,1455,1.064,1,1367,118,18,0,1325,99,5,10,0,0,0,0,0,0,0,0,,1439,8,1,1,0,0,92,7,0,1,1,0,0,,,21,23,28,0,0,,5,3,,42.90886,-78.87006,184074.13439999986,4757963.9657000005
8248,534116,53,BRYANT ST,NY5 MAIN ST,NY384 DELAWARE,17,30,300 ft W of Linwood AVE     ,WB 1 Lane - 30 MPH                                ,1,2015,9,27,Westbound,,17,8,7,5,8,19,39,136,124,97,93,94,108,112,111,121,123,87,89,66,50,42,33,27,1616,1.064,1,1519,136,8,0,1442,132,9,17,2,2,1,0,0,0,0,0,,1605,10,2,2,0,0,90,8,1,1,1,0,0,,,19,22,27,0,0,,5,3,,42.90886,-78.87006,184074.13439999986,4757963.9657000005
8249,534116,53,BRYANT ST,NY5 MAIN ST,NY384 DELAWARE,17,30,300 ft W of Linwood AVE     ,,1,2015,9,27,Combined Total,Y,28,15,12,7,14,32,82,216,228,200,184,185,208,209,211,233,240,205,166,118,87,79,62,50,3071,1.064,1,2886,240,17,0,2767,231,14,27,2,2,1,0,0,0,0,0,,3044,9,2,1,0,0,91,8,0,1,1,0,0,,,19,22,28,0,0,,5,3,,42.90886,-78.87006,184074.13439999986,4757963.9657000005
8303,534151,53,WEST CHIPPEWA S,S ELMWOOD AVE,DELAWARE AVE,14,30,140 ft E of S Elmwood AVE   ,EB 1 Lane - 30 mph                                ,1,2015,8,3,Eastbound,,28,21,18,12,11,40,58,116,124,99,93,80,59,76,80,95,105,94,82,68,64,56,57,38,1574,1.089,1,1445,124,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,17,24,0,0,,5,3,,42.89093,-78.87771,183357.68400000036,4756001.361300001
8304,534151,53,WEST CHIPPEWA S,S ELMWOOD AVE,DELAWARE AVE,14,30,140 ft E of S Elmwood AVE   ,EB 1 Lane - 30 mph                                ,1,2015,8,3,Westbound,,70,54,44,40,16,38,60,142,198,186,184,185,163,212,210,227,268,263,168,143,148,126,116,90,3351,1.089,1,3077,268,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,23,0,0,,5,3,,42.89093,-78.87771,183357.68400000036,4756001.361300001
8305,534151,53,WEST CHIPPEWA S,S ELMWOOD AVE,DELAWARE AVE,14,30,140 ft E of S Elmwood AVE   ,,1,2015,8,3,Combined Total,Y,98,75,62,52,27,78,118,258,322,285,277,265,222,288,290,322,373,357,250,211,212,182,173,128,4925,1.089,1,4522,373,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,23,0,0,,5,3,,42.89093,-78.87771,183357.68400000036,4756001.361300001
8309,534191,53,CONNECTICUT ST,NY266 NIAGARA ST,PROSPECT AVE,19,30,60 ft E of Niagara ST       ,EB 1 Lane - 30 mph                                ,1,2015,7,27,Eastbound,,22,16,9,7,4,7,37,85,111,90,71,95,108,92,85,103,110,94,91,81,78,76,48,33,1553,1.083,1,1434,111,9,15,1373,129,2,17,3,0,0,0,0,0,0,0,,1539,10,1,1,0,1,89,8,0,1,1,0,0,,,19,22,25,0,0,,5,3,,42.90304,-78.89336,182141.91339999996,4757405.443600001
8310,534191,53,CONNECTICUT ST,NY266 NIAGARA ST,PROSPECT AVE,19,30,60 ft E of Niagara ST       ,WB 1 Lane - 30 mph                                ,1,2015,7,27,Westbound,,18,8,8,5,6,10,31,58,65,60,75,82,99,105,98,120,141,117,89,78,62,54,35,30,1454,1.083,1,1343,141,17,21,1279,129,2,15,2,0,0,0,0,0,0,0,,1448,10,1,1,0,1,88,9,0,1,1,0,0,,,16,18,24,0,0,,5,3,,42.90304,-78.89336,182141.91339999996,4757405.443600001
8311,534191,53,CONNECTICUT ST,NY266 NIAGARA ST,PROSPECT AVE,19,30,60 ft E of Niagara ST       ,,1,2015,7,27,Combined Total,Y,40,24,17,12,10,17,68,143,176,150,146,177,207,197,183,223,251,211,180,159,140,130,83,63,3007,1.083,1,2777,251,17,36,2652,258,4,32,5,0,0,0,0,0,0,0,,2987,10,1,1,0,1,89,9,0,1,1,0,0,,,17,21,24,0,0,,5,3,,42.90304,-78.89336,182141.91339999996,4757405.443600001
8312,534192,53,CONNECTICUT ST,PROSPECT AVE,RICHMOND AVE,17,30,!150 ft E of Normal AVE     ,EB 1 Lane - 30 MPH                                ,1,2015,7,21,Eastbound,,23,17,9,8,5,10,34,56,100,100,101,136,139,124,148,149,173,161,136,96,101,93,65,44,2028,1.083,1,1873,173,17,46,1793,156,0,16,6,0,0,0,0,0,0,0,,2017,9,1,1,0,2,89,8,0,1,1,0,0,,,14,11,18,0,0,,5,3,,42.90601,-78.88739,182644.6255999999,4757712.741
8313,534192,53,CONNECTICUT ST,PROSPECT AVE,RICHMOND AVE,17,30,!150 ft E of Normal AVE     ,WB 1 Lane - 30 MPH                                ,1,2015,7,21,Westbound,,19,6,6,3,4,12,21,45,65,68,56,84,67,74,89,83,87,73,85,62,42,57,35,28,1171,1.083,1,1081,173,17,17,1054,65,9,16,1,0,0,0,0,0,0,0,,1162,8,2,2,0,1,91,6,1,1,1,0,0,,,13,10,17,0,0,,5,3,,42.90601,-78.88739,182644.6255999999,4757712.741
8314,534192,53,CONNECTICUT ST,PROSPECT AVE,RICHMOND AVE,17,30,!150 ft E of Normal AVE     ,,1,2015,7,21,Combined Total,Y,42,23,15,11,9,22,55,101,165,168,157,220,206,198,237,232,260,234,221,158,143,150,100,72,3199,1.083,1,2954,260,17,63,2847,221,9,32,7,0,0,0,0,0,0,0,,3179,8,2,2,0,2,90,7,0,1,1,0,0,,,14,11,18,0,0,,5,3,,42.90601,-78.88739,182644.6255999999,4757712.741
8315,534197,53,COURT ST,NIAGARA SQ,FRANKLIN ST,14,30,200 ft E of Niagara SQ      ,EB 2 lane - 30 mph                                ,1,2015,7,27,Eastbound,,24,12,9,8,9,34,80,161,240,188,195,197,201,209,185,182,212,192,101,85,81,68,57,39,2769,1.083,1,2557,240,9,23,2389,155,160,24,4,1,0,0,0,0,0,0,,2756,12,7,7,0,1,87,6,6,1,1,0,0,,,14,12,20,0,0,,5,3,,42.88619,-78.87696,183394.65259999968,4755472.0875
8316,534197,53,COURT ST,NIAGARA SQ,FRANKLIN ST,14,30,200 ft E of Niagara SQ      ,WB 2 Lane - 30 mph                                ,1,2015,7,27,Westbound,,44,27,13,13,11,32,84,206,275,294,251,300,344,322,274,290,336,324,148,124,107,103,95,67,4084,1.083,1,3771,344,13,18,3513,368,79,51,10,15,3,1,1,0,0,0,,4059,13,4,4,0,0,87,9,2,2,1,0,0,,,15,14,23,0,0,,5,3,,42.88619,-78.87696,183394.65259999968,4755472.0875
8317,534197,53,COURT ST,NIAGARA SQ,FRANKLIN ST,14,30,200 ft E of Niagara SQ      ,,1,2015,7,27,Combined Total,Y,68,39,22,21,20,66,164,367,515,482,446,497,545,531,459,472,548,516,249,209,188,171,152,106,6853,1.083,1,6328,548,17,41,5902,523,239,75,14,16,3,1,1,0,0,0,,6815,13,5,5,0,1,87,8,4,2,1,0,0,,,15,13,22,0,0,,5,3,,42.88619,-78.87696,183394.65259999968,4755472.0875
